x y
0.010988 0.115931
0.789048 0.275731
0.377940 0.825933
0.494691 0.978358
0.391040 0.726459
0.558486 0.186375
0.509248 0.678856
0.350785 0.663522
0.906800 0.150502
0.218752 0.135520
0.032674 0.805017
0.400616 0.647679
0.597453 0.985163
0.537008 0.569502
0.798498 0.471241
0.686452 0.158477
0.817812 0.186174
0.595441 0.431383
0.268247 0.938084
0.914816 0.035674
0.524876 0.330731
0.568733 0.424866
0.181699 0.819750
0.094268 0.541511
0.686837 0.332508
0.602288 0.469692
0.971441 0.191372
0.782689 0.728259
0.916315 0.000014
0.995722 0.477695
0.208226 0.948978
0.742161 0.591984
0.956852 0.544113
0.762623 0.528506
0.008445 0.938786
0.938494 0.228602
0.819023 0.587790
0.689318 0.755990
0.860824 0.132263
0.356157 0.510588
0.998529 0.412980
0.650173 0.665116
0.442785 0.995120
0.121801 0.171099
0.696915 0.859039
0.828684 0.307772
0.620387 0.173628
0.053775 0.888181
0.829735 0.734988
0.124055 0.690179
0.793082 0.191104
0.019954 0.455497
0.300772 0.288947
0.183105 0.472245
0.631729 0.733070
0.915033 0.354525
0.124381 0.579134
0.540485 0.848748
0.922895 0.139637
0.960741 0.864320
0.660469 0.476012
0.843055 0.337241
0.261622 0.807384
0.643335 0.120737
0.735691 0.025450
0.417072 0.242362
0.699802 0.063434
0.067816 0.627707
0.231332 0.135885
0.749900 0.166689
0.698667 0.626186
0.363764 0.582741
0.864812 0.411278
0.983052 0.585894
0.960545 0.317587
0.798570 0.271491
0.079773 0.963134
0.122610 0.109839
0.839662 0.527743
0.886387 0.119617
0.531138 0.970893
0.761729 0.912629
0.383745 0.061342
0.493650 0.397902
0.058689 0.893492
0.131607 0.880836
0.594416 0.519687
0.563619 0.065768
0.286065 0.486241
0.820962 0.361526
0.106353 0.854264
0.991195 0.392916
0.624595 0.097868
0.326637 0.350196
0.744462 0.814101
0.095769 0.510858
0.593259 0.250594
0.668450 0.340035
0.513418 0.752943
0.340054 0.880227
0.042028 0.052583
0.248371 0.703171
0.436476 0.573809
0.712696 0.727183
0.924607 0.114499
0.087825 0.068585
0.351434 0.560448
0.762385 0.767283
0.069062 0.364697
0.529160 0.692837
0.238013 0.635625
0.638197 0.879521
0.132091 0.912283
0.498239 0.223839
0.434937 0.782960
0.520859 0.569644
0.311351 0.337936
0.313640 0.687715
0.497250 0.792680
0.645630 0.178722
0.115908 0.090053
0.215047 0.933527
0.678516 0.420191
0.029104 0.580398
0.655385 0.437058
0.603834 0.482048
0.292329 0.877015
0.062979 0.611590
0.360553 0.922168
0.715737 0.876022
0.558760 0.098917
0.243246 0.914562
0.444016 0.143861
0.595615 0.648388
0.043629 0.309570
0.231567 0.974311
0.437073 0.474315
0.059435 0.050433
0.950759 0.398925
0.950877 0.012617
0.846996 0.983010
0.203571 0.291284
0.175856 0.507818
0.523638 0.126154
0.633085 0.198227
0.504410 0.245767
0.614714 0.772271
0.039644 0.450342
0.024769 0.799024
0.976505 0.891687
0.591337 0.017680
0.973532 0.518024
0.392932 0.599289
0.324132 0.599578
0.783495 0.637451
0.105732 0.224738
0.540582 0.290341
0.430775 0.374929
0.574839 0.311199
0.131004 0.703563
0.716149 0.332636
0.726251 0.358084
0.186361 0.146874
0.947265 0.421318
0.841094 0.223771
0.639354 0.580661
0.729593 0.454730
0.685461 0.203324
0.477682 0.369523
0.986738 0.624471
0.327626 0.077933
0.649100 0.621543
0.253479 0.275223
0.836074 0.453208
0.730247 0.275282
0.963147 0.447470
0.240113 0.511568
0.261287 0.645539
0.616568 0.488943
0.454401 0.591608
0.596631 0.459644
0.791769 0.956214
0.830458 0.205314
0.134180 0.187679
0.025418 0.637605
0.658632 0.385659
0.139635 0.967489
0.076541 0.839034
0.222424 0.896133
0.524289 0.749272
0.351722 0.608321
0.153375 0.940963
0.766212 0.576765
0.496070 0.543027
0.272113 0.695295
0.313239 0.548736
0.042709 0.987864
0.454819 0.074177
0.898192 0.385580
0.016673 0.171632
0.942368 0.713287
0.267338 0.893250
0.340263 0.543784
0.973520 0.433572
0.684052 0.658710
0.100675 0.927943
0.645360 0.569041
0.808526 0.342137
0.612172 0.473642
0.636453 0.773005
0.622513 0.223040
0.389390 0.383709
0.605722 0.439731
0.771241 0.288592
0.970813 0.655393
0.365752 0.775169
0.208849 0.485091
0.676696 0.675914
0.523475 0.476766
0.426722 0.706020
0.839681 0.093210
0.201188 0.994849
0.372355 0.412840
0.167991 0.122642
0.946353 0.404491
0.832562 0.414596
0.120950 0.683926
0.140304 0.375706
0.912775 0.937742
0.577260 0.061092
0.297041 0.182997
0.338135 0.266763
0.540978 0.898886
0.978847 0.638715
0.733111 0.365942
0.885476 0.661248
0.553528 0.119607
0.810936 0.931744
0.570377 0.012762
0.564884 0.171535
0.028711 0.299764
0.637638 0.625635
0.581429 0.393731
0.569277 0.326090
0.477085 0.284925
0.202162 0.143727
0.026003 0.474037
0.395093 0.494250
0.795537 0.982053
0.696781 0.908121
0.911171 0.611831
0.826405 0.956315
0.776190 0.212001
0.392266 0.197650
0.012278 0.676937
0.148614 0.746582
0.139510 0.632260
0.096572 0.232282
0.402243 0.804957
0.848024 0.083915
0.158582 0.560797
0.156795 0.977040
0.973060 0.916393
0.097317 0.213388
0.642719 0.597865
0.027005 0.464286
0.115261 0.714305
0.992444 0.085933
0.123303 0.894372
0.632573 0.090416
0.546114 0.364696
0.165751 0.761918
0.178332 0.047468
0.337142 0.176723
0.227373 0.405780
0.846333 0.518636
0.129196 0.973497
0.535278 0.422715
0.394362 0.145374
0.842258 0.897481
0.630573 0.853684
0.166766 0.446430
0.376525 0.573439
0.743560 0.761364
0.300369 0.543169
0.293612 0.316780
0.800311 0.548066
0.666330 0.234063
0.197656 0.404626
0.046054 0.586811
0.362159 0.322945
0.024357 0.354795
0.396590 0.070477
0.837330 0.574681
0.735384 0.275379
0.353264 0.049132
0.551210 0.394031
0.111856 0.745496
0.426271 0.501108
0.932480 0.022843
0.153674 0.449888
0.280912 0.015474
0.424359 0.266859
0.914381 0.731006
0.737671 0.792314
0.328163 0.772000
0.454676 0.792099
0.677701 0.574255
0.738593 0.280983
0.830574 0.116394
0.835614 0.829054
0.746719 0.339698
0.649775 0.738370
0.410878 0.554571
0.824262 0.727379
0.305819 0.855326
0.609943 0.222852
0.758276 0.956250
0.799556 0.971155
0.455430 0.564440
0.886964 0.934782
0.020380 0.261112
0.553971 0.517279
0.609737 0.134307
0.739092 0.336904
0.853516 0.106313
0.732108 0.181807
0.167998 0.331950
0.330796 0.730301
0.579043 0.157498
0.732437 0.268049
0.482054 0.150107
0.592698 0.654783
0.484294 0.216490
0.495559 0.945962
0.341996 0.176436
0.852744 0.645702
0.540932 0.413912
0.919065 0.636405
0.140939 0.866318
0.727661 0.387036
0.688962 0.167214
0.905348 0.917468
0.132667 0.552881
0.891578 0.994156
0.117949 0.181434
0.018002 0.502999
0.883844 0.387776
0.399984 0.726975
0.857803 0.809478
0.772203 0.164832
0.011953 0.885804
0.367994 0.461932
0.880965 0.170769
0.316651 0.985678
0.772060 0.377185
0.584071 0.675422
0.819125 0.415791
0.846621 0.811642
0.950320 0.591329
0.693335 0.455861
0.838608 0.836124
0.896705 0.155212
0.763872 0.716562
0.767953 0.383802
0.500171 0.283371
0.222058 0.583403
0.940020 0.304959
0.592892 0.695765
0.750715 0.036787
0.496893 0.093200
0.283116 0.339988
0.805378 0.803305
0.043666 0.944916
0.659118 0.031929
0.345604 0.796621
0.388506 0.512366
0.723109 0.223355
0.463659 0.868214
0.706894 0.394627
0.943451 0.199214
0.118989 0.867130
0.931262 0.978361
0.141559 0.837091
0.657611 0.184580
0.289736 0.561451
0.005841 0.069260
0.133243 0.158602
0.598563 0.387074
0.159912 0.079551
0.882917 0.015356
0.356312 0.771122
0.773574 0.321986
0.539673 0.755438
0.760906 0.870370
0.085260 0.403125
0.537698 0.800954
0.443443 0.696320
0.019848 0.403818
0.924396 0.863135
0.211906 0.511481
0.153597 0.736895
0.544622 0.553749
0.657308 0.942031
0.825886 0.925578
0.269817 0.442475
0.061981 0.857104
0.274207 0.948818
0.456901 0.000259
0.824191 0.806513
0.780994 0.147746
0.888176 0.034994
0.605092 0.038787
0.556826 0.927603
0.638557 0.435818
0.555483 0.811310
0.758809 0.647415
0.389423 0.974351
0.688641 0.951074
0.064172 0.959979
0.670848 0.344549
0.530435 0.352843
0.909476 0.781965
0.228411 0.120947
0.131671 0.434720
0.849939 0.088589
0.928332 0.699771
0.902999 0.192629
0.229057 0.940850
0.689541 0.158497
0.338152 0.986715
0.360297 0.022645
0.248427 0.195854
0.977970 0.136863
0.502421 0.967344
0.158201 0.295169
0.920909 0.277306
0.277213 0.260297
0.133181 0.685170
0.103197 0.764564
0.188112 0.856082
0.886754 0.201889
0.221435 0.260354
0.210107 0.642473
0.552129 0.779418
0.005852 0.347233
0.270365 0.196242
0.503453 0.517293
0.356270 0.490923
0.378534 0.894822
0.887156 0.588508
0.813814 0.704584
0.880892 0.888012
0.756481 0.896261
0.893020 0.469382
0.340373 0.721315
0.774480 0.700871
0.444260 0.875584
0.755523 0.939332
0.656306 0.308247
0.768563 0.123197
0.710018 0.867012
0.764037 0.903393
0.030841 0.055837
0.804246 0.220609
0.341746 0.220140
0.659016 0.820607
0.505710 0.891346
0.109198 0.178811
0.529059 0.640408
0.992928 0.254291
0.149828 0.997365
0.123655 0.890896
0.911971 0.297825
0.993272 0.074101
0.486185 0.027701
0.607985 0.872590
0.471730 0.698582
0.862314 0.105031
0.635240 0.354265
0.584658 0.419088
0.954400 0.044801
0.505467 0.585215
0.920962 0.221386
0.338058 0.712302
0.974163 0.779605
0.777689 0.941133
0.062993 0.656004
0.935718 0.473061
0.144021 0.999112
0.267463 0.289578
0.412733 0.511014
0.668456 0.851368
0.921071 0.377269
0.190787 0.697083
0.952052 0.275196
0.606742 0.600769
0.944961 0.452471
0.129638 0.159470
0.595872 0.483115
0.805006 0.258552
0.861063 0.627719
0.992805 0.356822
0.223879 0.008839
0.604343 0.832195
0.272161 0.077601
0.325217 0.394936
0.621246 0.113459
0.570520 0.146073
0.590665 0.046281
0.055297 0.898094
0.526350 0.912868
0.126401 0.443590
0.301641 0.153550
0.827828 0.301778
0.612459 0.005970
0.105042 0.377974
0.673570 0.712188
0.862428 0.569212
0.650311 0.127320
0.156954 0.539038
0.367368 0.758239
0.010412 0.110015
0.421210 0.307994
0.438157 0.478506
0.924695 0.849572
0.033736 0.535996
0.193833 0.211880
0.040909 0.106051
0.245155 0.186596
0.745179 0.260025
0.759523 0.456944
0.624053 0.153359
0.083254 0.566955
0.221119 0.142228
0.695844 0.417424
0.794147 0.689877
0.947324 0.971796
0.192368 0.604350
0.240981 0.041841
0.973783 0.263521
0.117889 0.526873
0.208810 0.787675
0.383413 0.801445
0.126353 0.486759
0.763504 0.741599
0.719850 0.185875
0.882443 0.053552
0.801023 0.811585
0.772996 0.642081
0.703349 0.286898
0.449984 0.235308
0.162937 0.281901
0.444198 0.129293
0.727539 0.659431
0.108054 0.138871
0.931137 0.667494
0.591735 0.470030
0.277650 0.756030
0.051179 0.964626
0.240952 0.209470
0.668806 0.417886
0.848938 0.358808
0.601191 0.190204
0.602751 0.796518
0.108381 0.480548
0.881695 0.183478
0.923577 0.265900
0.619471 0.452604
0.643491 0.535336
0.967893 0.398672
0.934474 0.964537
0.659608 0.028229
0.841534 0.820021
0.690363 0.695898
0.795470 0.208991
0.707217 0.196135
0.121766 0.340202
0.977669 0.732184
0.150220 0.475503
0.900284 0.854860
0.519743 0.525496
0.940765 0.707626
0.865250 0.038844
0.482458 0.727357
0.635825 0.021951
0.215549 0.982630
0.524034 0.551322
0.884770 0.596879
0.745740 0.477293
0.266348 0.937822
0.867773 0.297755
0.138511 0.126278
0.861617 0.668952
0.986951 0.383519
0.911984 0.002775
0.552309 0.150272
0.253102 0.959733
0.761852 0.112607
0.387751 0.232107
0.002881 0.218531
0.166485 0.843527
0.918938 0.328454
0.095167 0.876634
0.319239 0.407336
0.752813 0.168804
0.548948 0.808667
0.038659 0.571753
0.049591 0.666185
0.684924 0.385384
0.867620 0.670440
0.293685 0.663633
0.453329 0.912688
0.059735 0.128505
0.648917 0.776647
0.976556 0.244954
0.178806 0.546045
0.613261 0.207099
0.651079 0.551034
0.455862 0.398425
0.608031 0.731928
0.348502 0.170358
0.718335 0.369846
0.447120 0.094766
0.435360 0.200820
0.567014 0.346661
0.460668 0.921445
0.159064 0.262299
0.600318 0.016126
0.796091 0.762348
0.013184 0.293640
0.578397 0.522235
0.763791 0.036859
0.175162 0.424926
0.440480 0.411665
0.629348 0.872374
0.770396 0.948932
0.333044 0.705289
0.825871 0.087351
0.497687 0.426077
0.910326 0.254807
0.090800 0.167993
0.031077 0.357227
0.850538 0.951058
0.628790 0.557540
0.715198 0.311144
0.375181 0.888778
0.690320 0.994627
0.311521 0.347249
0.726614 0.881015
0.830094 0.997309
0.340990 0.095744
0.710734 0.640588
0.334648 0.883723
0.220311 0.732660
0.166321 0.431154
0.228500 0.891777
0.437082 0.510536
0.289179 0.884634
0.070455 0.145239
0.588367 0.744025
0.617681 0.256765
0.268781 0.531527
0.029524 0.543394
0.276910 0.441378
0.921765 0.633984
0.159864 0.499371
0.266084 0.895860
0.696944 0.590367
0.934660 0.184791
0.769676 0.648109
0.363579 0.073987
0.762059 0.970141
0.071746 0.064689
0.822487 0.904691
0.587634 0.755693
0.260040 0.700819
0.885356 0.951633
0.603422 0.603611
0.687346 0.256204
0.883348 0.753680
0.859177 0.966972
0.901345 0.423049
0.229239 0.148424
0.995328 0.491505
0.236739 0.390546
0.547138 0.776231
0.539289 0.322536
0.665572 0.960819
0.003072 0.986232
0.442035 0.631053
0.180626 0.591636
0.595609 0.796588
0.026761 0.700301
0.052424 0.657608
0.096621 0.861309
0.870868 0.887681
0.013042 0.018478
0.308176 0.786080
0.121307 0.335606
0.096994 0.876569
0.174067 0.728618
0.546511 0.501729
0.167544 0.915413
0.783299 0.360820
0.459167 0.101762
0.193090 0.778805
0.077866 0.833548
0.298764 0.978152
0.660602 0.264482
0.349297 0.903166
0.293367 0.869087
0.263016 0.392921
0.700951 0.215896
0.842153 0.152813
0.301491 0.788084
0.011583 0.508728
0.659990 0.363848
0.861882 0.930225
0.782120 0.282025
0.647956 0.722351
0.281329 0.868289
0.203400 0.142733
0.467817 0.110548
0.211384 0.743642
0.880762 0.796355
0.662561 0.164880
0.809663 0.999740
0.491900 0.208301
0.008086 0.845485
0.890737 0.058959
0.967524 0.617062
0.574310 0.738146
0.548375 0.260277
0.085687 0.556985
0.953112 0.208790
0.300760 0.142962
0.197990 0.585107
0.298351 0.123357
0.088293 0.879094
0.008026 0.851253
0.739462 0.004183
0.752461 0.645898
0.782390 0.676163
0.992627 0.843382
0.460113 0.043259
0.316787 0.584805
0.162885 0.296964
0.859960 0.596443
0.428201 0.059978
0.262862 0.998780
0.480871 0.938780
0.776732 0.599768
0.860388 0.925269
0.981299 0.464535
0.835346 0.179668
0.609498 0.121857
0.720243 0.987820
0.443451 0.097643
0.353917 0.934644
0.281361 0.962043
0.135012 0.123626
0.262982 0.345164
0.476622 0.906661
0.779741 0.798951
0.706125 0.357796
0.933022 0.967687
0.927570 0.415388
0.114380 0.906887
0.179329 0.779209
0.912558 0.082214
0.356112 0.776931
0.876970 0.128882
0.991805 0.061938
0.043662 0.276937
0.678177 0.856648
0.747898 0.871183
0.265713 0.300351
0.833459 0.035358
0.804465 0.223863
0.203697 0.542231
0.456792 0.182075
0.363605 0.276663
0.688282 0.345291
0.217487 0.925210
0.631384 0.363405
0.388056 0.689205
0.295607 0.184403
0.362968 0.456777
0.414218 0.614275
0.173188 0.763760
0.111665 0.036826
0.201583 0.376358
0.676450 0.564146
0.134299 0.031293
0.308959 0.335280
0.239305 0.006057
0.353209 0.910404
0.510683 0.423417
0.673894 0.063912
0.045660 0.037716
0.692202 0.850321
0.124939 0.222470
0.482742 0.053630
0.312863 0.209590
0.178452 0.544039
0.610295 0.824541
0.375951 0.838270
0.751423 0.524232
0.908171 0.064388
0.485518 0.790882
0.083121 0.299970
0.860287 0.193361
0.920892 0.846247
0.060139 0.087608
0.967798 0.446149
0.141818 0.726114
0.334151 0.154489
0.817703 0.827727
0.699592 0.362090
0.639055 0.994235
0.517626 0.855604
0.685939 0.107197
0.262209 0.347492
0.119035 0.861138
0.894584 0.117524
0.889626 0.198278
0.210183 0.503968
0.656983 0.689638
0.263952 0.722875
0.110696 0.926618
0.063814 0.706180
0.155487 0.702816
0.194684 0.423815
0.112584 0.236782
0.938664 0.221564
0.118549 0.411021
0.326960 0.462912
0.019451 0.056663
0.087313 0.740617
0.423319 0.861351
0.439863 0.359267
0.978145 0.154182
0.292483 0.131830
0.083299 0.155559
0.189669 0.294523
0.483696 0.556180
0.906516 0.168968
0.120507 0.680349
0.676650 0.773482
0.019110 0.157665
0.496648 0.790140
0.104973 0.580226
0.646146 0.895633
0.789400 0.804509
0.386989 0.493184
0.702651 0.829888
0.709043 0.834919
0.187738 0.674184
0.042754 0.779625
0.397582 0.972156
0.786097 0.652282
0.615756 0.202925
0.113399 0.645533
0.647354 0.041214
0.221657 0.692077
0.580445 0.412491
0.853841 0.357585
0.798815 0.092988
0.717106 0.971357
0.537711 0.823294
0.011607 0.969857
0.979930 0.119405
0.596823 0.362239
0.709748 0.867783
0.711478 0.786408
0.108344 0.978689
0.666374 0.512346
0.611389 0.177607
0.886433 0.521618
0.871953 0.846005
0.933970 0.757671
0.938180 0.055696
0.970718 0.107797
0.989018 0.229249
0.638360 0.597483
0.640152 0.857078
0.180101 0.847073
0.078900 0.663887
0.070323 0.536652
0.229588 0.734269
0.512731 0.109808
0.125473 0.580280
0.374681 0.782986
0.642667 0.501293
0.926852 0.917270
0.320685 0.064633
0.711746 0.773738
0.118535 0.487009
0.696894 0.728592
0.222266 0.664712
0.818323 0.090827
0.058552 0.235671
0.060359 0.154932
0.417589 0.427159
0.996201 0.215095
0.285776 0.355552
0.639696 0.691771
0.099953 0.374794
0.656935 0.112537
0.095189 0.204196
0.153554 0.524686
0.856415 0.750964
0.180037 0.701156
0.445152 0.332418
0.420344 0.926280
0.127156 0.036043
0.223746 0.966930
0.996445 0.567850
0.619969 0.282070
0.517991 0.781182
0.027385 0.457227
0.968740 0.622518
0.385204 0.647117
0.187119 0.606470
0.820492 0.270657
0.061516 0.764456
0.896464 0.537077
0.256180 0.664614
0.877187 0.888169
0.121572 0.654412
0.019572 0.699223
0.214953 0.234008
0.913857 0.755691
0.991815 0.935521
0.948111 0.439628
0.540592 0.045903
0.530187 0.376959
0.891243 0.570874
0.926948 0.237649
0.422366 0.539295
0.934153 0.167791
0.406986 0.877153
0.853771 0.492039
0.256913 0.495834
0.023399 0.190706
0.114744 0.467079
0.900859 0.963171
0.906140 0.167553
0.350429 0.043156
0.075653 0.735541
0.094430 0.388648
0.829504 0.675003
0.450559 0.736284
0.480812 0.880590
0.561608 0.828136
0.106838 0.801400
0.127840 0.299905
0.476364 0.957935
0.769050 0.702943
0.528573 0.005803
0.975686 0.036281
0.330657 0.793673
0.435270 0.426057
0.869823 0.858917
0.155924 0.783751
0.663346 0.804027
0.666215 0.938570
0.664663 0.065504
0.910579 0.557281
0.014793 0.589210
0.094261 0.128284
0.793722 0.205732
0.857980 0.732746
0.578327 0.493997
0.319276 0.928428
0.140063 0.601162
0.452865 0.297904
0.124424 0.342915
0.495840 0.712565
0.538105 0.393910
0.328167 0.951743
0.283601 0.875226
0.831175 0.023206
0.963714 0.278086
0.048051 0.643898
0.973121 0.879073
0.305229 0.885511
0.878315 0.697096
0.339396 0.114514
0.396523 0.213554
0.054864 0.385484
0.086147 0.012404
0.526658 0.468575
0.186311 0.756045
0.335722 0.153728
0.447035 0.618937
0.715645 0.142747
0.766866 0.778559
0.107045 0.878762
0.833177 0.156800
0.067610 0.437695
0.355628 0.973462
0.975110 0.579750
0.497465 0.170967
0.188570 0.132013
0.596240 0.597337
0.007292 0.188140
0.393914 0.503172
0.451672 0.849842
0.152944 0.595623
0.238604 0.876946
0.763522 0.904710
0.908504 0.727874
0.032276 0.652088
0.449632 0.733727
0.656953 0.924987
0.793447 0.542727
0.856210 0.084147
0.861834 0.729028
0.396686 0.080833
0.070508 0.938581
0.533258 0.761479
0.912089 0.885775
0.883939 0.421886
0.079352 0.799067
0.083549 0.207636
0.259991 0.811514
0.651688 0.841316
0.182923 0.363137
0.166431 0.873100
0.829295 0.285139
0.809241 0.686647
0.716016 0.420213
0.507551 0.166700
0.718964 0.462339
0.541418 0.252979
0.685368 0.811715
0.603345 0.035308
0.084514 0.408801
0.402259 0.365721
0.596502 0.505779
0.568450 0.602992
0.381806 0.864789
0.341978 0.287542
0.439054 0.346060
0.225003 0.110225
0.508378 0.300097
0.030456 0.733922
0.569328 0.615356
0.969737 0.281173
0.685206 0.111538
0.245795 0.143532
0.006148 0.492691
0.514236 0.439529
0.464120 0.529135
0.655350 0.649502
0.219604 0.047926
0.595691 0.127567
0.889553 0.313071
0.695640 0.588046
0.823100 0.758622
0.458632 0.743084
0.785881 0.310423
0.053218 0.136537
0.866144 0.447530
0.873298 0.572602
0.634393 0.186205
0.536151 0.873879
0.935643 0.611163
0.582352 0.517851
0.471904 0.989645
0.553924 0.117040
0.866912 0.042643
0.734190 0.801051
0.233492 0.090910
0.755968 0.327503
0.953053 0.910824
0.086878 0.940639
0.316112 0.481999
0.777163 0.220388
0.328297 0.903737
0.759956 0.780639
0.093318 0.399873
0.335904 0.048929
0.728417 0.106053
0.059036 0.052340
0.344562 0.655187
0.976503 0.497323
0.181112 0.515579
0.529234 0.675472
0.867416 0.638241
0.700740 0.367743
0.538467 0.698734
0.623151 0.155853
0.001147 0.743283
0.886309 0.349356
0.043310 0.987671
0.545397 0.473810
0.858650 0.286901
0.444557 0.156424
